seq,tx_ts,rx_ts,latency_ns
2584,1763689451250784852,1763689451250706087,-78765
2585,1763689451251844705,1763689451251766506,-78199
2586,1763689451252904615,1763689451252825258,-79357
2587,1763689451253964542,1763689451253884603,-79939
2588,1763689451255025230,1763689451254945651,-79579
2589,1763689451256085157,1763689451256006959,-78198
2590,1763689451257144937,1763689451257065081,-79856
2591,1763689451258204457,1763689451258124648,-79809
2592,1763689451259265330,1763689451259187419,-77911
2593,1763689451260325331,1763689451260245727,-79604
2594,1763689451261385222,1763689451261305646,-79576
2595,1763689451262445891,1763689451262366287,-79604
2596,1763689451263505781,1763689451263426613,-79168
2597,1763689451264565691,1763689451264486865,-78826
2598,1763689451265625526,1763689451265545543,-79983
2599,1763689451266686343,1763689451266606796,-79547
2600,1763689451267746178,1763689451267667307,-78871
2601,1763689451268805976,1763689451268726689,-79287
2602,1763689451269865774,1763689451269786126,-79648
2603,1763689451270926535,1763689451270846990,-79545
2604,1763689451271986500,1763689451271908279,-78221
2605,1763689451273046317,1763689451272967031,-79286
2606,1763689451274106004,1763689451274026302,-79702
2607,1763689451275166839,1763689451275087461,-79378
2608,1763689451276226841,1763689451276148176,-78665
2609,1763689451277286676,1763689451277207243,-79433
2610,1763689451278346456,1763689451278268236,-78220
2611,1763689451279407235,1763689451279329174,-78061
2612,1763689451280467144,1763689451280387315,-79829
2613,1763689451281526943,1763689451281447308,-79635
2614,1763689451282587815,1763689451282508116,-79699
2615,1763689451283647798,1763689451283569220,-78578
2616,1763689451284707559,1763689451284627972,-79587
2617,1763689451285767283,1763689451285687354,-79929
2618,1763689451286828119,1763689451286749624,-78495
2619,1763689451287888009,1763689451287809451,-78558
2620,1763689451288947733,1763689451288867999,-79734
2621,1763689451290007513,1763689451289928918,-78595
2622,1763689451291068496,1763689451290990689,-77807
2623,1763689451292128443,1763689451292050867,-77576
2624,1763689451293188259,1763689451293107082,-81177
2625,1763689451294248113,1763689451294166390,-81723
2626,1763689451295309059,1763689451295231716,-77343
2627,1763689451296368987,1763689451296289227,-79760
2628,1763689451297428785,1763689451297348905,-79880
2629,1763689451298489713,1763689451298410009,-79704
2630,1763689451299549622,1763689451299470928,-78694
2631,1763689451300609328,1763689451300530143,-79185
2632,1763689451301669182,1763689451301589785,-79397
2633,1763689451302730017,1763689451302650444,-79573
2634,1763689451303789889,1763689451303711567,-78322
2635,1763689451304849613,1763689451304769930,-79683
2636,1763689451305909522,1763689451305830645,-78877
2637,1763689451306970339,1763689451306890823,-79516
2638,1763689451308030211,1763689451307951890,-78321
2639,1763689451309089750,1763689451309009754,-79996
2640,1763689451310149585,1763689451310069691,-79894
2641,1763689451311210513,1763689451311130925,-79588
2642,1763689451312270330,1763689451312191899,-78431
2643,1763689451313330146,1763689451313250373,-79773
2644,1763689451314390926,1763689451314311774,-79152
2645,1763689451315450817,1763689451315372507,-78310
2646,1763689451316510596,1763689451316431667,-78929
2647,1763689451317570395,1763689451317491067,-79328
2648,1763689451318631193,1763689451318551671,-79522
2649,1763689451319691195,1763689451319613498,-77697
2650,1763689451320750845,1763689451320671620,-79225
2651,1763689451321810643,1763689451321731206,-79437
2652,1763689451322871385,1763689451322792217,-79168
2653,1763689451323931258,1763689451323852747,-78511
2654,1763689451324991167,1763689451324911851,-79316
2655,1763689451326051021,1763689451325971252,-79769
2656,1763689451327111911,1763689451327032059,-79852
2657,1763689451328171839,1763689451328093682,-78157
2658,1763689451329231711,1763689451329151730,-79981
2659,1763689451330291435,1763689451330211446,-79989
2660,1763689451331352252,1763689451331273938,-78314
2661,1763689451332412291,1763689451332332561,-79730
2662,1763689451333472015,1763689451333392961,-79054
2663,1763689451334532943,1763689451334453121,-79822
2664,1763689451335592871,1763689451335514410,-78461
2665,1763689451336652798,1763689451336572959,-79839
2666,1763689451337712708,1763689451337633118,-79590
2667,1763689451338773561,1763689451338693963,-79598
2668,1763689451339833360,1763689451339754826,-78534
2669,1763689451340893213,1763689451340813375,-79838
2670,1763689451341952993,1763689451341874146,-78847
2671,1763689451343013754,1763689451342934453,-79301
2672,1763689451344073682,1763689451343995131,-78551
2673,1763689451345133387,1763689451345053458,-79929
2674,1763689451346193093,1763689451346113377,-79716
2675,1763689451347253873,1763689451347184258,-69615
2676,1763689451348313745,1763689451348234325,-79420
2677,1763689451349373561,1763689451349293633,-79928
2678,1763689451350434434,1763689451350354663,-79771
2679,1763689451351494361,1763689451351415693,-78668
2680,1763689451352554234,1763689451352474260,-79974
2681,1763689451353614106,1763689451353534031,-80075
2682,1763689451354674978,1763689451354595690,-79288
2683,1763689451355734999,1763689451355657276,-77723
2684,1763689451356794871,1763689451356715047,-79824
2685,1763689451357854539,1763689451357774910,-79629
2686,1763689451358915541,1763689451358836218,-79323
2687,1763689451359974969,1763689451359896433,-78536
2688,1763689451361034823,1763689451360956370,-78453
2689,1763689451362094732,1763689451362015011,-79721
2690,1763689451363155641,1763689451363076189,-79452
2691,1763689451364215606,1763689451364137312,-78294
2692,1763689451365275460,1763689451365195583,-79877
2693,1763689451366335313,1763689451366256131,-79182
2694,1763689451367396204,1763689451367318606,-77598
2695,1763689451368456132,1763689451368376302,-79830
2696,1763689451369515837,1763689451369436480,-79357
2697,1763689451370576691,1763689451370497325,-79366
2698,1763689451371636600,1763689451371558151,-78449
2699,1763689451372696417,1763689451372616811,-79606
2700,1763689451373756271,1763689451373678915,-77356
2701,1763689451374817217,1763689451374739038,-78179
2702,1763689451375877108,1763689451375800512,-76596
2703,1763689451376937054,1763689451376858320,-78734
2704,1763689451377996889,1763689451377917368,-79521
2705,1763689451379057706,1763689451378978009,-79697
2706,1763689451380117726,1763689451380039947,-77779
2707,1763689451381177506,1763689451381098180,-79326
2708,1763689451382237193,1763689451382157451,-79742
2709,1763689451383298084,1763689451383220388,-77696
2710,1763689451384356549,1763689451384276900,-79649
2711,1763689451385414921,1763689451385334652,-80269
2712,1763689451386475497,1763689451386398034,-77463
2713,1763689451387535684,1763689451387457082,-78602
2714,1763689451388595723,1763689451388516686,-79037
2715,1763689451389655558,1763689451389575679,-79879
2716,1763689451390716689,1763689451390637617,-79072
2717,1763689451391776728,1763689451391698184,-78544
2718,1763689451392836397,1763689451392756603,-79794
2719,1763689451393896195,1763689451393816762,-79433
2720,1763689451394957086,1763689451394877533,-79553
2721,1763689451396017051,1763689451395938600,-78451
2722,1763689451397076627,1763689451396997278,-79349
2723,1763689451398136480,1763689451398057030,-79450
2724,1763689451399197389,1763689451399117597,-79792
2725,1763689451400257373,1763689451400178627,-78746
2726,1763689451401317227,1763689451401237398,-79829
2727,1763689451402385395,1763689451402307372,-78023
2728,1763689451403445675,1763689451403367310,-78365
2729,1763689451404505547,1763689451404425451,-80096
2730,1763689451405565438,1763689451405485888,-79550
2731,1763689451406626569,1763689451406546844,-79725
2732,1763689451407686515,1763689451407608152,-78363
2733,1763689451408746295,1763689451408666385,-79910
2734,1763689451409806056,1763689451409725934,-80122
2735,1763689451410866669,1763689451410788075,-78594
2736,1763689451411926615,1763689451411848235,-78380
2737,1763689451412986451,1763689451412906894,-79557
2738,1763689451414046341,1763689451413966683,-79658
2739,1763689451415107195,1763689451415028213,-78982
2740,1763689451416167178,1763689451416089299,-77879
2741,1763689451417227014,1763689451417147384,-79630
2742,1763689451418286849,1763689451418207229,-79620
2743,1763689451419347684,1763689451419269315,-78369
2744,1763689451420407575,1763689451420328159,-79416
2745,1763689451421467632,1763689451421388097,-79535
2746,1763689451422528504,1763689451422448682,-79822
2747,1763689451423588340,1763689451423509842,-78498
2748,1763689451424648156,1763689451424568835,-79321
2749,1763689451425708029,1763689451425628457,-79572
2750,1763689451426768771,1763689451426689228,-79543
2751,1763689451427828717,1763689451427750277,-78440
2752,1763689451428888608,1763689451428809140,-79468
2753,1763689451429948592,1763689451429869781,-78811
2754,1763689451431009501,1763689451430930330,-79171
2755,1763689451432069373,1763689451431991211,-78162
2756,1763689451433129282,1763689451433049334,-79948
2757,1763689451434189099,1763689451434109197,-79902
2758,1763689451435249990,1763689451435170579,-79411
2759,1763689451436309899,1763689451436230887,-79012
2760,1763689451437369660,1763689451437289787,-79873
2761,1763689451438430532,1763689451438351595,-78937
2762,1763689451439490405,1763689451439412347,-78058
2763,1763689451440550295,1763689451440470710,-79585
2764,1763689451441610056,1763689451441530351,-79705
2765,1763689451442670892,1763689451442591585,-79307
2766,1763689451443730801,1763689451443653300,-77501
2767,1763689451444790655,1763689451444711552,-79103
2768,1763689451445850490,1763689451445770990,-79500
2769,1763689451446911288,1763689451446832038,-79250
2770,1763689451447971216,1763689451447892865,-78351
2771,1763689451449031014,1763689451448951524,-79490
2772,1763689451450090812,1763689451450011350,-79462
2773,1763689451451151610,1763689451451071751,-79859
2774,1763689451452211575,1763689451452133373,-78202
2775,1763689451453271318,1763689451453191755,-79563
2776,1763689451454331153,1763689451454251674,-79479
2777,1763689451455391951,1763689451455313722,-78229
2778,1763689451456451990,1763689451456374197,-77793
2779,1763689451457511955,1763689451457433616,-78339
2780,1763689451458572642,1763689451458493942,-78700
2781,1763689451459632514,1763689451459554083,-78431
2782,1763689451460692349,1763689451460612724,-79625
2783,1763689451461751758,1763689451461671995,-79763
2784,1763689451462812464,1763689451462732766,-79698
2785,1763689451463872429,1763689451463793925,-78504
2786,1763689451464932264,1763689451464852844,-79420
2787,1763689451465992044,1763689451465912448,-79596
2788,1763689451467052823,1763689451466972923,-79900
2789,1763689451468112732,1763689451468034064,-78668
2790,1763689451469172568,1763689451469092742,-79826
2791,1763689451470232384,1763689451470152457,-79927
2792,1763689451471293108,1763689451471216820,-76288
2793,1763689451472352944,1763689451472271665,-81279
2794,1763689451473412631,1763689451473331028,-81603
2795,1763689451474473336,1763689451474392151,-81185
2796,1763689451475533282,1763689451475454255,-79027
2797,1763689451476593229,1763689451476513340,-79889
2798,1763689451477652971,1763689451477573185,-79786
2799,1763689451478713788,1763689451478633789,-79999
2800,1763689451479773716,1763689451479696134,-77582
2801,1763689451480833532,1763689451480753868,-79664
2802,1763689451481893349,1763689451481813712,-79637
2803,1763689451482954184,1763689451482875705,-78479
2804,1763689451484014205,1763689451483935976,-78229
2805,1763689451485074003,1763689451484995228,-78775
2806,1763689451486133857,1763689451486054184,-79673
2807,1763689451487194544,1763689451487114825,-79719
2808,1763689451488254416,1763689451488176374,-78042
2809,1763689451489314344,1763689451489234330,-80014
2810,1763689451490374086,1763689451490302211,-71875
2811,1763689451491434403,1763689451491356038,-78365
2812,1763689451492494312,1763689451492414438,-79874
2813,1763689451493554258,1763689451493475042,-79216
2814,1763689451494615149,1763689451494536257,-78892
2815,1763689451495675170,1763689451495596843,-78327
2816,1763689451496735023,1763689451496655169,-79854
2817,1763689451497794840,1763689451497715014,-79826
2818,1763689451498855675,1763689451498777562,-78113
2819,1763689451499915696,1763689451499837055,-78641
2820,1763689451500975605,1763689451500895807,-79798
2821,1763689451502035329,1763689451501955300,-80029
2822,1763689451503096127,1763689451503016497,-79630
2823,1763689451504156110,1763689451504077416,-78694
2824,1763689451505215964,1763689451505135909,-80055
2825,1763689451506275725,1763689451506195679,-80046
2826,1763689451507336486,1763689451507258506,-77980
2827,1763689451508396414,1763689451508316702,-79712
2828,1763689451509456212,1763689451509376936,-79276
2829,1763689451510517047,1763689451510437318,-79729
2830,1763689451511576809,1763689451511498644,-78165
2831,1763689451512636310,1763689451512557970,-78340
2832,1763689451513696201,1763689451513616426,-79775
2833,1763689451514756888,1763689451514677493,-79395
2834,1763689451515816835,1763689451515738579,-78256
2835,1763689451516876633,1763689451516795201,-81432
2836,1763689451517936431,1763689451517854454,-81977
2837,1763689451518997285,1763689451518915909,-81376
2838,1763689451520057157,1763689451519981495,-75662
2839,1763689451521116973,1763689451521038506,-78467
2840,1763689451522176846,1763689451522097073,-79773
2841,1763689451523237625,1763689451523158011,-79614
2842,1763689451524297553,1763689451524219356,-78197
